specobjid,label,ra,dec,z,plate,mjd,fiberid,class,subclass,filepath,source_csv,redshift_filepath,noise_filepath,normalised_filepath,resampled_filepath
5.326677084386337e+18,red_giant,169.5862,0.99905151,6.250045e-05,4731,55656,162,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-4731-55656-0162.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-4731-55656-0162.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-4731-55656-0162.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-4731-55656-0162.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-4731-55656-0162.npz
6.081076206374986e+18,red_giant,186.75003,8.715287,0.0004936332,5401,55949,330,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5401-55949-0330.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5401-55949-0330.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5401-55949-0330.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5401-55949-0330.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5401-55949-0330.npz
5.700516263446422e+18,red_giant,329.61295,11.596105,-1.704907e-05,5063,55831,309,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5063-55831-0309.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5063-55831-0309.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5063-55831-0309.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5063-55831-0309.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5063-55831-0309.npz
6.009131312916439e+18,red_giant,155.19025,16.858104,0.001019899,5337,55987,740,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5337-55987-0740.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5337-55987-0740.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5337-55987-0740.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5337-55987-0740.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5337-55987-0740.npz
6.119514583679869e+18,red_giant,204.58319,11.788342,-1.360061e-05,5435,55982,904,STAR,K2III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5435-55982-0904.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5435-55982-0904.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5435-55982-0904.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5435-55982-0904.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5435-55982-0904.npz
6.104690418225488e+18,red_giant,198.09924,11.576607,5.79208e-05,5422,55986,222,STAR,M0III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5422-55986-0222.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5422-55986-0222.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5422-55986-0222.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5422-55986-0222.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5422-55986-0222.npz
6.523670324071866e+18,red_giant,148.1346,28.469494,0.0001090681,5794,56282,750,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5794-56282-0750.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5794-56282-0750.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5794-56282-0750.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5794-56282-0750.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5794-56282-0750.npz
6.528200312716501e+18,red_giant,147.33187,34.352811,-1.218902e-05,5798,56326,846,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5798-56326-0846.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5798-56326-0846.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5798-56326-0846.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5798-56326-0846.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5798-56326-0846.npz
6.087982788278985e+18,red_giant,190.82391,7.8999939,-2.555314e-05,5407,55926,880,STAR,K2III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5407-55926-0880.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5407-55926-0880.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5407-55926-0880.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5407-55926-0880.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5407-55926-0880.npz
6.533778134298239e+18,red_giant,141.45642,29.735848,-0.0001505912,5803,56272,658,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5803-56272-0658.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5803-56272-0658.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5803-56272-0658.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5803-56272-0658.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5803-56272-0658.npz
6.54048130829593e+18,red_giant,136.21853,31.465511,0.0006384177,5809,56353,468,STAR,K1III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5809-56353-0468.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5809-56353-0468.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5809-56353-0468.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5809-56353-0468.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5809-56353-0468.npz
6.705975671162642e+18,red_giant,334.75853,26.33376,-0.0001926656,5956,56104,421,STAR,M0III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5956-56104-0421.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5956-56104-0421.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5956-56104-0421.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5956-56104-0421.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5956-56104-0421.npz
6.708282448386433e+18,red_giant,332.07023,26.922169,-4.234393e-05,5958,56213,621,STAR,K5III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5958-56213-0621.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5958-56213-0621.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5958-56213-0621.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5958-56213-0621.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5958-56213-0621.npz
7.087715670213763e+18,red_giant,341.98391,27.16274,-0.0003102697,6295,56536,639,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-6295-56536-0639.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-6295-56536-0639.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-6295-56536-0639.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-6295-56536-0639.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-6295-56536-0639.npz
6.890669437084475e+18,red_giant,341.46685,21.986242,-0.0001423611,6120,56206,589,STAR,M2III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-6120-56206-0589.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-6120-56206-0589.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-6120-56206-0589.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-6120-56206-0589.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-6120-56206-0589.npz
7.311811255336935e+18,red_giant,208.87415,31.267384,-0.0007131888,6494,56363,790,STAR,K2III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-6494-56363-0790.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-6494-56363-0790.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-6494-56363-0790.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-6494-56363-0790.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-6494-56363-0790.npz
7.645031724275966e+18,red_giant,229.44763,59.505924,-5.109926e-05,6790,56430,623,STAR,K3III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-6790-56430-0623.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-6790-56430-0623.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-6790-56430-0623.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-6790-56430-0623.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-6790-56430-0623.npz
8.196696295030628e+18,red_giant,121.86573,57.042039,-7.556795e-06,7280,56709,527,STAR,M2III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-7280-56709-0527.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-7280-56709-0527.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-7280-56709-0527.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-7280-56709-0527.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-7280-56709-0527.npz
8.323888350558659e+18,red_giant,165.05127,45.518167,2.987755e-06,7393,56749,401,STAR,K3III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-7393-56749-0401.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-7393-56749-0401.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-7393-56749-0401.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-7393-56749-0401.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-7393-56749-0401.npz
8.323889450070286e+18,red_giant,165.07898,45.529555,2.500452e-06,7393,56749,405,STAR,K3III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-7393-56749-0405.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-7393-56749-0405.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-7393-56749-0405.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-7393-56749-0405.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-7393-56749-0405.npz
8.910461595944985e+18,red_giant,19.038721,-4.9503942,-9.238886e-05,7914,57331,326,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-7914-57331-0326.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-7914-57331-0326.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-7914-57331-0326.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-7914-57331-0326.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-7914-57331-0326.npz
8.660683885716152e+18,red_giant,32.212507,25.493415,-2.387159e-06,7692,57064,952,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-7692-57064-0952.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-7692-57064-0952.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-7692-57064-0952.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-7692-57064-0952.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-7692-57064-0952.npz
4.419428803287163e+18,red_giant,241.89941,18.165478,-0.0001602014,3925,55338,988,STAR,K1III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-3925-55338-0988.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-3925-55338-0988.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-3925-55338-0988.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-3925-55338-0988.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-3925-55338-0988.npz
4.296660632357282e+18,red_giant,135.04043,2.3640112,4.873409e-05,3816,55272,824,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-3816-55272-0824.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-3816-55272-0824.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-3816-55272-0824.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-3816-55272-0824.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-3816-55272-0824.npz
4.5183210829947617e+18,red_giant,227.32515,1.595154,-0.0002763197,4013,55629,308,STAR,K3III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-4013-55629-0308.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-4013-55629-0308.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-4013-55629-0308.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-4013-55629-0308.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-4013-55629-0308.npz
4.708538515675128e+18,red_giant,252.32375,21.404607,-0.0002849581,4182,55446,91,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-4182-55446-0091.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-4182-55446-0091.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-4182-55446-0091.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-4182-55446-0091.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-4182-55446-0091.npz
4.5691127432153416e+18,red_giant,245.97574,21.961312,-8.150964e-05,4058,55358,767,STAR,K1III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-4058-55358-0767.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-4058-55358-0767.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-4058-55358-0767.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-4058-55358-0767.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-4058-55358-0767.npz
4.969773139900735e+18,red_giant,347.05096,5.3448879,1.760409e-05,4414,55882,185,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-4414-55882-0185.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-4414-55882-0185.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-4414-55882-0185.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-4414-55882-0185.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-4414-55882-0185.npz
5.306560701032014e+18,red_giant,216.337,38.666538,-0.000136083,4713,56044,707,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-4713-56044-0707.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-4713-56044-0707.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-4713-56044-0707.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-4713-56044-0707.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-4713-56044-0707.npz
5.997811290818454e+18,red_giant,148.83191,11.233312,9.722518e-05,5327,55979,518,STAR,K2III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5327-55979-0518.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5327-55979-0518.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5327-55979-0518.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5327-55979-0518.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5327-55979-0518.npz
6.09243965911516e+18,red_giant,191.46196,11.037032,-1.002953e-05,5411,55953,710,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5411-55953-0710.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5411-55953-0710.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5411-55953-0710.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5411-55953-0710.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5411-55953-0710.npz
6.534773742614061e+18,red_giant,139.59449,29.321,0.000310086,5804,56304,184,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5804-56304-0184.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5804-56304-0184.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5804-56304-0184.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5804-56304-0184.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5804-56304-0184.npz
6.102504039739531e+18,red_giant,195.66226,13.714223,-0.0001093092,5420,56009,460,STAR,K4III,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\raw\red_giant\spec-5420-56009-0460.fits,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\catalog\red_giants.csv,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step1_redshift\red_giant\spec-5420-56009-0460.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step2_noise\red_giant\spec-5420-56009-0460.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step3_normalised\red_giant\spec-5420-56009-0460.npz,C:\Users\Harshit\OneDrive\Desktop\stellar-spectra-ai\data\processed\step4_resampled\red_giant\spec-5420-56009-0460.npz
